"見出し", 0.551811, 0.113031, -0.626013, 0.22822, 0.0119447, -0.533445, 0.435112, 0.392644, -0.157901, 0.176374, -0.0426453, -0.132542, 0.686087, 0.307582, 0.298977, 0.0954912, -0.651769, 0.382994, 0.348695, -0.165381, 0.0408958, 0.667559, -0.250486, -0.228853, 0.0777951, -0.721057, -0.57522, -0.052633, -0.0982694, 0.621271, 0.537603, -0.0572653, -0.748475, 0.0455754, -0.0846811, -0.303921, 0.113543, 0.00284216, -0.788658, 0.765092, 0.22581, -0.359725, 0.539474, 0.162162, 0.0366369, -0.266697, -0.0707126, -0.30122, 0.240644, 0.693925, 0.00477124, 0.0932538, -0.547562, -0.296204, -0.194483, 0.68104, 0.275472, 0.642123, -0.137338, -0.721983, -0.40892, 0.36877, -0.240021, 0.734172, -0.230503, 0.49632, -0.397116, -0.104065, 0.0275813, -0.00766344, 0.422794, -0.159195, -0.0942918, 0.252636, 0.316039, 0.261113, -0.325825, -0.34081, -0.183598, -0.0847736, -0.303745, -0.322153, 0.62642, -0.0388084, -0.192468, -0.0849784, 0.525696, -0.55995, 0.198913, -0.293877, -0.179308, 0.486011, -0.0813778, 0.117084, -0.236367, -0.175038, 0.0728757, -0.589309, 0.0414313, 0.878197
"文字数", 0.00405383, 0.159117, -0.17999, 0.224835, -0.198309, -0.299451, -0.0610575, -0.0658486, -0.283745, 0.15984, 0.26246, 0.00579677, 0.000941713, 0.0125884, 0.181178, 0.0273266, -0.266793, 0.117191, 0.0422323, -0.0970071, 0.0355987, 0.190425, -0.03423, -0.175561, -0.200435, -0.293907, -0.0904607, 0.114505, 0.00263264, 0.0314847, 0.0774895, 0.0290888, -0.330577, 0.110541, 0.0907085, -0.304262, -0.0875847, 0.110944, -0.179153, 0.0702706, 0.0486114, -0.258332, 0.115374, 0.0948298, -0.0756619, -0.154765, -0.0727505, 0.0320749, 0.117906, 0.164861, -0.149977, -0.246011, -0.0429218, -0.317931, 0.359957, 0.151907, 0.153903, 0.388247, -0.0434932, -0.0681361, 0.201318, 0.00805633, -0.125557, 0.126542, -0.015438, -0.0463725, -0.198642, -0.172286, 0.0898643, 0.156565, 0.173558, -0.060428, -0.16141, -0.0242035, -0.0133951, -0.0625408, -0.160075, 0.0302675, 0.0176714, -0.100465, 0.0172779, -0.0550557, 0.217091, -0.02632, 0.168977, 0.28799, -0.0797407, 0.0720117, 0.0495147, -0.147398, 0.0913579, 0.0794514, 0.013578, 0.12631, -0.197253, 0.0290972, 0.0270575, -0.262979, 0.288466, 0.392001
"落ちる", 0.017981, 0.133605, -0.181865, -0.0234103, -0.132216, -0.00860784, 0.0964618, 0.0142473, -0.090132, 0.031574, 0.122236, -0.0347854, -0.0655192, 0.0779045, 0.0357794, -0.0472303, 0.00975222, 0.149135, -0.0339767, 0.0789871, 0.054704, 0.217786, -0.0234934, -0.107555, -0.0960951, -0.195121, 0.0681781, 0.130685, -0.144246, -0.12693, -0.136307, 0.17833, -0.0597255, -0.0776486, -0.127251, -0.192281, -0.438856, 0.0102982, -0.41873, 0.105041, -0.162426, -0.0858058, 0.121421, -0.0885594, -0.0256441, -0.105709, 0.00569521, -0.0117373, 0.0685077, -0.0162558, 0.0906835, -0.0542949, -0.119737, -0.217783, -0.0587485, 0.130234, 0.0860074, -0.074763, 0.0631268, -0.123378, 0.1012, 0.0127789, -0.142075, 0.141869, -0.027627, -0.147899, -0.328949, 0.105129, 0.0283754, 0.0234269, 0.0232175, -0.0773966, -0.149182, 0.257198, 0.00224497, -0.234178, -0.0112253, 0.0337941, -0.110814, -0.129656, -0.0444073, -0.0442231, 0.198841, -0.0544918, -0.0808292, 0.155085, 0.0853357, -0.0269956, -0.000947999, -0.126553, -0.0112545, 0.180416, 0.104452, -0.0930149, 0.00837069, 0.0486319, 0.086664, -0.133961, 0.134414, 0.0175962
"機械的", -0.245935, 0.272231, -0.342962, -0.0466894, 0.0702052, -0.0343933, 0.0907298, 0.0298653, -0.327637, 0.15364, 0.223815, 0.0072727, 0.0246695, 0.0889919, 0.166812, -0.0843944, -0.379579, 0.260221, 0.218614, 0.00601493, 0.0484118, 0.380866, -0.114646, -0.152577, 0.0634225, -0.293171, 0.0689323, 0.251256, -0.0348044, 0.144186, -0.145581, 0.0892471, -0.208273, -0.00891146, 0.0026215, -0.237188, -0.0563529, -0.00524733, -0.390197, -0.00926498, -0.00344718, -0.0309335, 0.0463894, -0.112646, 0.0101439, -0.118325, -0.00303542, 0.153521, 0.157318, -0.0790521, 0.0549885, -0.0456368, -0.294156, -0.159222, 0.138493, 0.283648, -0.0326836, 0.0895025, 0.0335967, 0.0421983, -0.0933758, 0.124919, -0.126627, 0.162528, 0.037691, 0.00516383, -0.1092, 0.0234083, 0.00175367, 0.0278549, -0.0754884, -0.0830787, -0.0590362, -0.107178, 0.111652, 0.213944, 0.0193921, -0.0524513, -0.0966004, 0.0480489, -0.110322, 0.112371, 0.202487, -0.275471, 0.0760932, 0.136868, -0.0309498, -0.0998328, 0.180259, -0.035341, 0.000501748, 0.134541, 0.0808529, 0.0646481, -0.0687533, 0.150457, 0.0862401, -0.0269615, 0.350014, 0.0831312
"画面", 0.00138054, 0.00942988, -0.216178, 0.00459667, -0.181585, -0.129677, -0.0099562, 0.0541014, -0.0725004, -0.075879, 0.116819, -0.180616, -0.0798077, 0.0170608, -0.195449, 0.01736, -0.064752, -0.0176636, -0.0910005, 0.0511337, 0.196042, 0.110799, -0.165051, -0.00144191, 0.0139478, -0.150708, -0.168825, 0.0144879, 0.0285637, -0.03249, 0.207149, 0.242739, 0.017676, 0.188663, 0.0625354, -0.0670848, -0.509805, -0.120986, -0.210836, 0.0988058, -0.0148234, -0.16182, 0.102592, 0.0346222, -0.158289, -0.056236, 0.129202, -0.0596537, -0.15389, -0.00843835, 0.0382375, 0.136722, -0.107356, -0.353395, -0.0576872, 0.0631657, 0.20421, -0.0248107, 0.0214354, -0.122284, 0.170121, 0.00864459, 0.0890003, -0.013928, -0.0871053, 0.0550201, -0.267154, -0.0580699, 0.088576, 0.179069, -0.113891, -0.0300134, -0.213751, 0.382473, 0.000961839, -0.317826, -0.112982, -0.00837468, 0.0141802, 0.0449778, -0.185822, 0.0808851, 0.149733, 0.104158, -0.185506, 0.249417, 0.113263, -0.0839601, 0.103039, -0.162432, 0.0140884, 0.0975948, -0.11331, -0.0198293, 0.241398, 0.107479, 0.0943752, -0.0264011, -0.0278624, 0.146289
"遂行", -0.203057, 0.140146, -0.171653, 0.186441, 0.275039, 0.198907, -0.308462, 0.375014, 0.181229, -0.358702, -0.220989, -0.398185, 0.255308, 0.29023, 0.00617588, 0.0475226, -0.0773536, -0.0328197, 0.11729, 0.123048, 0.248702, -0.244934, -0.186624, 0.245646, 0.0350215, -0.223596, 0.134171, 0.18848, -0.32195, 0.00813446, -0.314894, 0.0888249, 0.34025, 0.165189, 0.0603343, -0.151553, 0.161596, 0.257727, -0.1506, -0.0969697, 0.00641093, 0.0775776, 0.00188652, 0.0075395, 0.0217676, -0.0268513, -0.249907, 0.158488, -0.17219, 0.0749814, -0.00204609, 0.220094, 0.101554, -0.0230351, -0.454096, 0.0935932, 0.187884, 0.0627925, -0.0146906, 0.27043, 0.164928, 0.0961659, 0.0932851, 0.0785427, -0.105642, -0.133246, -0.0341555, 0.0161978, -0.061801, -0.35156, -0.245574, 0.136794, 0.00814249, 0.0319162, 0.0943563, -0.101619, 0.316746, 0.124431, -0.293748, -0.257644, -0.0997333, 0.206394, -0.0315472, 0.138567, -0.0897729, 0.0350267, 0.173061, -0.25948, 0.206565, 0.0568449, -0.147284, 0.136259, 0.0546082, -0.025026, 0.0795992, 0.412795, 0.128723, 0.233045, -0.0563685, 0.00158833
"予防", -0.0167081, 0.0137702, -0.23115, 0.198951, 0.0520176, -0.0707719, -0.0911984, -0.0496826, 0.308913, 0.261634, 0.175217, 0.20362, 0.10123, 0.248917, 0.17581, -0.316406, -0.108444, 0.178836, 0.200748, 0.14238, 0.490669, -0.0352502, 0.0638367, 0.135099, -0.0957356, -0.370324, 0.0240569, 0.28826, -0.0473098, -0.0344433, 0.153733, 0.161884, 0.310077, 0.0404804, 0.315244, -0.392808, -0.010741, 0.132429, -0.139053, 0.203598, -0.0614045, 0.0886559, 0.283063, -0.0725207, 0.210355, -0.226315, -0.0875562, 0.0928197, -0.226687, -0.117874, 0.0861713, 0.111728, -0.118219, -0.2562, -0.429168, 0.132505, 0.00270113, 0.174917, 0.21049, 0.00500988, -0.190389, 0.205088, 0.0616243, -0.105649, -0.275011, 0.0958093, 0.0916345, -0.00473246, 0.122967, -0.407769, -0.127039, -0.191608, 0.0084351, -0.0052555, -0.392604, -0.0202924, 0.282279, -0.0731183, 0.0217739, -0.233656, -0.185971, 0.240802, 0.00349926, 0.144332, -0.0242552, 0.221925, 0.111121, -0.184365, 0.0615738, -0.0779497, 0.114051, 0.3186, -0.230265, -0.211941, 0.125929, 0.182733, 0.0181649, 0.280592, -0.0857815, 0.20993
"負担", 0.0238787, 0.26552, -0.0310197, -0.0844055, -0.188897, 0.0844898, -0.102744, 0.105342, -0.0963331, -0.0103501, 0.204635, 0.0210582, 0.0961099, 0.168785, -0.306031, -0.0135761, -0.0684768, 0.121636, -0.0786911, 0.318428, -0.217684, 0.369062, -0.0267389, -0.137569, -0.0277088, -0.0770749, 0.0178272, 0.173102, -0.0891609, -0.0263891, -0.250994, 0.0549873, 0.176889, -0.144346, -0.2518, 0.208976, -0.342288, -0.163778, -0.261656, 0.0064898, -0.510778, -0.131144, 0.105554, -0.140725, -0.0659069, 0.0995283, -0.0296671, 0.0348727, 0.00165718, -0.26435, 0.244906, -0.0760758, 0.0453594, -0.0672956, -0.205069, 0.243628, 0.13097, -0.372869, 0.0928569, -0.0940111, 0.0585741, -0.00143972, -0.0226757, -0.0787302, -0.0761013, -0.297497, -0.283294, 0.182726, 0.0444241, 0.191555, 0.171188, -0.0170839, 0.108026, 0.424284, 0.000293125, -0.285348, 0.0887447, 0.276493, -0.235425, 0.0966104, 0.152829, -0.0362878, -0.10281, -0.13139, -0.0246638, 0.186998, -0.0512286, -0.0362002, 0.201516, 0.118434, -0.0581845, -0.0479555, 0.366457, 0.0500906, 0.0164671, -0.0165725, 0.0448704, -0.152225, -0.0380581, -0.100558
"さらに", -0.336514, -0.00051252, -0.0932125, -0.0423466, 0.237514, -0.0574083, 0.161014, 0.18298, 0.174061, 0.0573107, -0.0337657, -0.0470136, -0.0436854, 0.0249259, 0.0137151, -0.0554422, -0.0456869, 0.175685, -0.024021, 0.0794171, -0.139596, -0.00771625, -0.152291, 0.0796489, 0.0337269, 0.0756253, 0.122652, 0.0759957, -0.0352098, 0.0382308, -0.245331, -0.136934, 0.132132, -0.104503, -0.219583, 0.108582, -0.0305601, 0.00689165, -0.177147, 0.0731341, 0.0266914, -0.0117299, 0.181581, -0.139265, -0.0800205, -0.153515, 0.0255254, 0.0933471, 0.130049, 0.141919, 0.034508, -0.0171745, -0.0617454, 0.0622339, -0.200967, -0.145749, -0.0816568, 0.0519423, 0.00845798, 0.0718408, 0.132598, 0.102649, -0.134582, 0.350598, 0.0822146, -0.0977334, -0.112425, 0.0829307, -0.122515, 0.0404785, 0.174696, 0.0604372, 0.227811, -0.0540895, 0.0910577, -0.039588, 0.154171, 0.169231, -0.204986, -0.0201571, -0.0319254, -0.0401292, 0.153573, 0.153067, -0.129232, 0.125061, 0.0724567, -0.0402865, -0.161098, 0.0444449, -0.15492, -0.0256714, 0.142878, -0.0648989, -0.290048, -0.0295623, -0.140386, 0.0799844, -0.0050792, 0.0464608
"コンテンツ", -0.000435603, 0.0838405, -0.161638, 0.150071, 0.0937656, 0.115405, -0.278583, -0.00889775, 0.0937844, 0.13329, -0.000838941, -0.122915, -0.0710151, -0.0722854, -0.115778, -0.348234, -0.132975, 0.112575, 0.189679, -0.0184001, 0.422985, 0.0191241, 0.0856397, -0.0179021, 0.0676896, -0.100925, 0.305236, 0.0859708, -0.119027, -0.217365, -0.0843317, 0.0381722, 0.00700822, 0.214696, -0.16277, -0.187782, -0.00688808, -0.116156, -0.178159, 0.174021, 0.106616, -0.0543747, 0.0747935, 0.272491, -0.0473429, -0.106552, -0.0525045, 0.234716, -0.0039114, 0.0813755, 0.0510383, -0.309792, 0.0288644, -0.0806738, -0.359928, 0.0737734, 0.294407, -0.0279665, 0.0227838, 0.0831316, 0.0630793, -0.189829, 0.0877498, 0.234514, 0.237638, 0.106647, -0.191111, -0.316601, -0.0406636, -0.18363, -0.0651943, -0.22332, 0.049467, -0.0374619, -0.124416, -0.198104, -0.0168082, 0.0142364, -0.122636, 0.0765879, 0.0181472, 0.321473, 0.0506129, 0.184103, -0.137364, 0.146169, 0.0281921, 0.00828273, -0.183276, 0.153886, -0.0309823, 0.184367, -0.0899568, -0.126142, 0.12504, 0.18531, -0.00265021, -0.235322, 0.142645, -0.231434
"多い", -0.309173, 0.0588976, -0.080015, 0.0108821, 0.091254, 0.284022, -0.0677503, -0.170336, 0.0936381, 0.0806926, 0.0663318, 0.00503484, -0.129742, 0.188403, -0.0287476, 0.200485, 0.03706, 0.0902207, -0.158628, 0.0112274, 0.0551817, 0.284725, -0.0624637, -0.00240994, -0.0782591, 0.0829308, 0.136237, 0.347011, 0.00741013, -0.114696, -0.0049573, 0.157752, -0.112206, 0.217683, -0.138029, -0.16017, -0.282678, 0.125398, -0.180394, 0.025156, -0.108387, -0.307653, 0.0442336, 0.0292516, -0.0960017, 0.00385914, -0.0418964, -0.0465018, 0.102931, 0.0874833, 0.0421579, -0.120554, -0.286315, 0.000216744, -0.0769581, -0.224842, 0.202413, 0.0305919, -0.106355, 0.053578, 0.354848, -0.0744592, 0.0144277, 0.112287, -0.148167, -0.182304, -0.262959, -0.196785, -0.100947, 0.0647844, -0.0104452, 0.0161638, -0.15627, 0.157053, 0.0671674, -0.309089, -0.0303688, 0.13672, -0.174471, 0.0155516, 0.190955, 0.135403, 0.301726, 0.0371589, -0.29101, 0.0628543, -0.215813, 0.116827, 0.0020642, 0.0485477, 0.00442524, 0.131234, -0.210689, 0.0866803, -0.00199638, 0.163095, 0.102589, 0.0615046, 0.496635, 0.0183752
"前後", 0.0557099, -0.193974, -0.0999793, 0.20228, -0.0179478, 0.0621914, 0.259391, -0.0584177, 0.0312975, -0.241568, -0.182362, -0.162936, -0.157164, 0.237873, -0.0578337, 0.319781, -0.0612453, -0.0999237, -0.210366, 0.213909, -0.227966, 0.245319, -0.0127056, -0.251991, -0.217418, -0.0661969, 0.00146109, 0.122699, 0.186798, -0.34243, -0.0371529, -0.10012, -0.319287, 0.0504368, 0.0787254, -0.135357, -0.136545, -0.014594, -0.139362, -0.073366, 0.10246, -0.269733, 0.235494, 0.093772, 0.388474, 0.0781158, -0.182588, 0.134397, 0.226961, 0.308376, -0.160097, -0.0468789, -0.307303, -0.517644, 0.0597712, 0.194302, -0.135546, -0.0786297, -0.0258463, 0.114824, 0.377818, 0.196104, -0.120052, 0.19743, 0.0327812, -0.148056, -0.0378287, 0.0803126, 0.12547, 0.0608968, 0.136993, -0.288935, 0.00630195, -0.29451, 0.15817, 0.0335705, 0.104499, 0.171499, 0.145354, -0.183619, -0.160731, -0.254917, 0.485693, 0.0247317, 0.18348, -0.124431, -0.142755, 0.138809, 0.0667816, -0.0410138, 0.227264, -0.189742, 0.0687561, -0.0524142, -0.044619, -0.301004, 0.0349385, -0.017299, -0.0076224, -0.00308312
"ネットワーク", -0.61458, 0.0376734, -0.0354583, -0.0688189, -0.269139, 0.101202, -0.191238, 0.219155, -0.190395, 0.0975854, 0.341581, -0.0378057, -0.371961, -0.239287, 0.145391, -0.0109565, -0.328535, -0.158946, 0.217542, -0.187327, 0.0402775, 0.51408, -0.13768, -0.0186275, -0.410583, -0.13841, -0.236643, 0.192292, 0.0710548, 0.139147, -0.294984, 0.0634874, -0.00131956, -0.0920457, -0.708195, -0.0504991, -0.671673, 0.157437, -0.615773, -0.290113, 0.129831, -0.0281817, 0.501841, -0.0959722, -0.193098, -0.428733, 0.407646, 0.247178, -0.04283, -0.128402, -0.483569, 0.135878, -0.525311, -0.0738705, 0.164487, -0.56806, -0.0130347, 0.270909, 0.158774, 0.248415, -0.0363054, -0.271347, 0.0251988, -0.266185, 0.0254287, 0.34272, 0.075324, -0.0331013, 0.156296, 0.255492, 0.0383297, -0.0456493, -0.138043, 0.432763, 0.260849, 0.222431, -0.202099, 0.362422, -0.202055, 0.10171, 0.103507, -0.0917044, 0.275015, -0.477897, -0.191007, -0.27469, -0.51449, 0.0510834, 0.360448, -0.0879909, 0.296499, 0.19159, -0.214119, -0.319513, -0.0604476, 0.0814367, 0.0760705, -0.280077, -0.078873, -0.0268007
"決議", -0.129441, -0.0725471, -0.118737, 0.112481, -0.0789586, 0.0246705, -0.0652229, 0.197104, 0.360162, -0.106907, 0.0405043, -0.380916, -0.115008, -0.158377, -0.232075, -0.0647653, -0.042662, -0.177819, 0.0266642, 0.112187, 0.217463, 0.0856175, -0.152481, -0.0291039, 0.0678834, 0.0819101, 0.0744282, -0.0492012, 0.0617858, 0.0934992, -0.488208, -0.214234, 0.0624128, -0.124031, -0.08712, 0.265719, -0.00212425, -0.188293, 0.270564, 0.133913, 0.0331701, -0.0439963, 0.100239, 0.186654, 0.10386, -0.281622, 0.0905537, 0.00898162, -0.175775, -0.259186, -0.057301, 0.00850037, -0.00672705, 0.0618177, -0.158289, 0.177174, -0.0597934, -0.0977739, 0.0516108, -0.0550629, -0.075858, 0.184577, 0.121274, -0.0288094, 0.00421861, 0.0288575, 0.0801035, 0.201255, -0.224674, -0.0724878, 0.264504, 0.136246, 0.32238, 0.200117, 0.221691, -0.129232, 0.15085, 0.164908, 0.106264, -0.30531, 0.0663506, 0.0341006, -0.00529349, 0.0433066, -0.0335754, 0.0164487, -0.132042, -0.356696, -0.101831, -0.0996326, -0.0691639, -0.237332, 0.292523, -0.208084, 0.0283082, 0.0926141, -0.0518972, -0.132017, -0.2882, 0.0587092
"講じる", -0.312104, 0.287917, -0.0820965, 0.173485, -0.000970662, -0.0110079, -0.258473, 0.015441, 0.396511, -0.353934, 0.123712, 0.274149, 0.118681, 0.131217, -0.0493402, 0.059351, 0.185257, 0.195016, -0.194975, 0.297372, 0.428539, -0.183844, -0.0553985, 0.225325, -0.108358, -0.113196, 0.333688, 0.384641, -0.341921, 0.0541169, -0.205903, 0.140229, 0.554895, -0.323499, 0.0805365, -0.117562, -0.216082, 0.10803, -0.00509805, -0.100462, -0.143691, -0.0882827, 0.0678906, -0.0652813, -0.0673764, -0.116167, 0.114531, 0.362859, -0.270058, -0.270129, 0.224336, 0.316111, 0.123973, 0.167508, -0.633844, 0.276586, 0.166279, 0.0951752, -0.0122448, -0.0397815, -0.320894, 0.186501, -0.202259, 0.00856069, -0.401899, -0.488549, 0.0793221, 0.317024, 0.0380396, -0.211676, -0.215882, 0.080566, 0.117301, 0.536214, -0.228482, -0.0547561, 0.29905, 0.234383, -0.0616396, -0.0139163, -0.184395, 0.460727, -0.184715, 0.0512932, 0.0106252, 0.641859, 0.1169, -0.293037, 0.0545335, -0.0423613, -0.240725, -0.0955969, 0.0872993, 0.108697, 0.0408367, 0.42987, -0.114916, 0.473166, 0.0450604, 0.0498494
"両", -0.133174, -0.0281051, 0.0334221, 0.31265, 0.109009, 0.237918, -0.227445, 0.00846212, 0.0333717, 0.020045, 0.250832, -0.102167, -0.0992345, -0.158705, 0.324958, -0.494937, -0.522114, 0.0324292, 0.272232, -0.242856, 0.359915, 0.108467, -0.0647511, -0.0582584, 0.0720577, -0.0221551, 0.184778, 0.260373, -0.0170489, 0.0116102, -0.0181767, -0.217684, 0.209075, 0.311778, 0.00301075, -0.0817366, 0.0241108, 0.0395827, -0.173687, 0.0480682, 0.252636, 0.174032, 0.29631, -0.117125, 0.0888905, -0.0351841, 0.0134506, 0.0808384, -0.181673, -0.376112, -0.0711759, -0.0896966, -0.0176491, 0.105036, -0.0860958, 0.103491, -0.096359, 0.215193, 0.281532, -0.0929987, -0.214952, -0.102431, 0.212405, -0.149809, 0.0899087, 0.0764386, 0.173587, -0.265209, 0.0311286, -0.351356, -0.432221, -0.0619267, 0.198572, 0.055666, 0.00524367, 0.266991, 0.0691399, 0.144322, -0.204371, -0.0673709, -0.0840538, 0.0598043, 0.179519, 0.0456669, -0.0654366, 0.101436, -0.225334, -0.392322, 0.009235, 0.0880276, 0.0472516, 0.18348, 0.0271146, -0.207009, -0.056199, 0.200845, 0.0838108, 0.012063, 0.0111378, -0.0789265
"法律", -0.197731, 0.127923, -0.318404, 0.113329, -0.0549252, -0.0505059, -0.0961825, -0.266472, -0.229551, 0.0597104, 0.327108, -0.0426853, 0.0709348, -0.0479044, 0.0404444, -0.40219, -0.4326, 0.0364362, 0.111156, 0.079939, 0.278935, -0.00481082, 0.0256092, -0.203708, -0.00648647, -0.122554, 0.111155, 0.162158, 0.0915156, 0.100115, 0.0305285, 0.0951882, 0.245264, 0.0776097, 0.166819, -0.201448, 0.131283, -0.00391959, -0.276811, -0.0414281, 0.145424, 0.120265, 0.190594, -0.0394517, 0.200779, 0.0865836, -0.0486077, 0.119882, 0.0863698, -0.144438, 0.149154, -0.126901, 0.12273, -0.0205103, -0.133261, 0.179587, 0.0671343, -0.028333, -0.185761, 0.0957109, -0.146756, 0.0928809, 0.0272189, -0.0230866, -0.0620576, 0.0214946, -0.0691064, -0.0680657, 0.22893, -0.162387, -0.434163, -0.120963, 0.0682366, 0.0230488, -0.0279186, 0.162868, -0.0850029, -0.0887279, -0.019087, -0.107457, 0.0425149, 0.135536, -0.00722243, 0.106808, 0.0309418, 0.136191, 0.196921, -0.0974611, 0.0989632, -0.103537, 0.18334, 0.207215, -0.0114907, 0.0857721, 0.0495564, 0.391502, 0.312402, 0.121319, 0.245442, 0.021997
"編集担当", -0.214281, 0.260757, -0.298757, 0.295604, 0.107621, -0.0902388, -0.0120985, 0.0858158, 0.00442656, -0.404465, -0.0185292, 0.0170029, 0.0322856, 0.399137, -0.387514, 0.184274, -0.275567, 0.00199171, 0.000747654, 0.135097, -0.320258, 0.507143, 0.0125141, -0.16117, -0.0945027, -0.116549, -0.0261558, -0.042819, -0.0273072, 0.183821, -0.177231, -0.0193775, 0.0801179, -0.403789, -0.189495, 0.184137, 0.115613, -0.0310292, 0.126479, -0.351395, 0.0907235, -0.0531898, -0.273139, 0.175465, 0.103335, 0.169837, -0.594392, 0.291566, -0.174104, 0.113451, -0.659962, 0.168221, -0.0636759, -0.382256, 0.0411182, -0.140642, -0.0120605, 0.0318691, -0.391666, 0.284731, 0.757347, -0.115582, -0.130944, 0.0591674, 0.054583, -0.192584, -0.261393, 0.1161, 0.174641, -0.00694228, 0.26011, -0.109255, -0.211933, -0.221411, 0.159395, -0.363767, 0.0241993, 0.118239, 0.142351, 0.0118843, 0.0101919, -0.277278, 0.372246, 0.269665, 0.0671175, -0.702992, 0.329573, 0.270566, -0.408467, -0.351807, -0.151235, -0.241215, 0.143718, 0.676736, -0.360696, -0.208991, 0.423607, -0.0357789, -0.102151, -0.0289203
"5%", -0.00150172, -0.160613, 0.00684705, -0.0361773, -0.168046, 0.335214, 0.25017, -0.231831, -0.0917334, -0.0562466, 0.153974, 0.00823846, 0.0227219, 0.0634493, -0.204657, 0.0936667, -0.300149, -0.198668, -0.178508, 0.185713, 0.0473548, 0.199926, -0.0845386, -0.042149, -0.173092, -0.0312368, -0.0453244, 0.0545094, -0.011811, -0.075374, -0.0158365, -0.178067, -0.422197, -0.0748999, -0.145333, -0.203908, -0.229821, -0.12031, -0.183727, -0.186903, -0.0623273, -0.137454, 0.120602, -0.144259, 0.0102308, -0.176553, -0.176626, 0.268018, 0.315942, 0.173125, 0.052744, -0.218252, -0.11967, -0.168757, -0.134762, 0.220047, -0.203088, -0.106931, 0.0248273, 0.186223, -0.0181089, -0.0755847, 0.00266905, -0.192939, 0.120323, -0.0644924, -0.126023, -0.110956, -0.108191, -0.143362, 0.0781072, -0.179424, 0.0883821, 0.057193, 0.254835, 0.237772, 0.22371, -0.0483121, 0.229945, -0.131544, -0.122537, 0.0950063, 0.506014, -0.221159, -0.0736031, 0.0286421, -0.223478, -0.00576903, 0.325057, 0.0765053, 0.0150414, -0.0214465, 0.0462773, -0.284823, 0.182775, -0.110259, 0.247018, -0.107572, 0.120552, -0.0944082
"?」", -0.0404917, 0.147762, -0.326568, -0.072666, -0.110642, -0.0145958, 0.0207719, -0.0125415, -0.254465, 0.179574, 0.330793, 0.21596, 0.0738087, -0.0975929, 0.0947784, -0.435724, -0.19492, 0.318991, 0.195108, -0.0233542, 0.101881, 0.0667853, -0.130601, -0.0778568, 0.0193211, -0.215667, 0.0178587, -0.0388494, 0.127355, 0.00961728, 0.193059, 0.224062, -0.0518654, -0.0359897, 0.209727, -0.28818, -0.0385082, -0.0727513, -0.503021, 0.0268713, 0.0487157, -0.0382089, 0.356505, -0.130442, 0.190038, 0.0292937, -0.0286388, 0.0354888, 0.0953432, 0.0193666, 0.0174555, -0.0705765, -0.15077, -0.170343, -0.0983691, 0.119306, 0.243185, 0.239435, -0.000934755, -0.273745, -0.187025, 0.055286, -0.154349, 0.157614, 0.0611123, -0.0951164, -0.195748, 0.156631, 0.10032, -0.0203999, -0.130549, -0.175613, -0.118643, 0.0594341, -0.165445, -0.0632099, -0.275811, -0.0656538, -0.233171, -0.00611487, -0.192814, -0.0248795, 0.0957238, 0.183855, -0.0566448, 0.315705, 0.253601, 0.0565036, 0.0673838, -0.0779629, 0.096134, 0.270872, 0.0925649, 0.31939, -0.2085, 0.10989, 0.117744, 0.0222813, 0.165811, 0.045415
"一部", 0.123028, 0.0472499, -0.0912281, 0.103782, -0.00782723, 0.0717688, -0.0159307, -0.10158, 0.119782, -0.227456, 0.206166, -0.152902, 0.152653, 0.0474838, -0.161493, 0.126013, -0.173235, 0.13107, 0.00753725, 0.232088, -0.182051, 0.0347517, 0.0008999, -0.21297, 0.119441, 0.332222, -0.0811239, 0.0580119, -0.0529176, 0.0645255, -0.0161763, -0.120187, -0.100477, -0.196771, -0.0410266, 0.0344776, 0.0488988, -0.0273908, -0.0734846, -0.143346, -0.109021, 0.0984728, -0.0918899, -0.0316267, -0.0138126, 0.242973, -0.10435, -0.0388592, -0.0339087, 0.244296, -0.270079, 0.0193449, 0.0548136, 0.00851285, -0.0766174, 0.243817, 0.182261, 0.0723415, -0.325515, 0.0083075, 0.237038, 0.00898772, -0.0263989, 0.108866, 0.0800111, -0.238972, -0.216382, -0.148399, 0.052921, 0.120446, -0.144791, -0.00874977, -0.0915883, -0.174589, 0.0727289, 0.101726, -0.0345435, 0.0881657, -0.161143, 0.0219665, -0.14542, -0.126834, 0.158216, 0.0111122, -0.0802135, 0.0169793, 0.10223, -0.180484, 0.0914145, 0.0580904, -0.0739412, -0.042085, 0.116938, 0.0634767, 0.135307, 0.00924827, 0.132279, -0.0322708, -0.0411083, 0.114366
