id,label,timeset,v_name,degree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
n49,SNS,,SNS,4,56.0,6.0,0.3088785046728972,0.3316691880988414,0.0025640726798055965,0.020066861,0.020066861,15,0.0011604433630146077,0,0.5,3,0.047665864314952684
n50,URL,,URL,10,89.0,6.0,0.31916948334138096,0.34838628340897754,0.004413240179244716,0.03375751,0.03375751,27,0.002417529264581794,0,0.2,9,0.08208478965441449
n51,UpIn,,UpIn,6,71.0,6.0,0.33707292197858235,0.36278366111951776,3.242548663073704E-4,0.03360757,0.03360757,23,0.0013273605943423725,0,0.4666666666666667,7,0.0813662819273569
n52,V,,V,1,6.0,7.0,0.27610693400167086,0.2962574742453713,0.0,0.0050432263,0.0050432263,26,4.551902275281746E-4,0,0.0,0,0.014532207952906079
n53,W,,W,1,5.0,7.0,0.27610693400167086,0.2962574742453713,0.0,0.0050432263,0.0050432263,26,4.551902275281746E-4,0,0.0,0,0.014532207952906079
n54,WEBサイト,,WEBサイト,22,340.0,5.0,0.3655973451327434,0.40168935955622953,0.015007621337454726,0.07452856,0.07452856,15,0.005075229584494705,0,0.12987012987012986,30,0.1805708650616102
n55,WELQ,,WELQ,15,229.0,6.0,0.3584598698481562,0.3926122037317217,0.004455715181966847,0.066001624,0.066001624,23,0.003189101956672576,0,0.21904761904761905,23,0.15719881085329865
n56,WW,,WW,1,12.0,7.0,0.27610693400167086,0.2962574742453713,0.0,0.0050432263,0.0050432263,26,4.551902275281746E-4,0,0.0,0,0.014532207952906079
n57,Webサーバ,,Webサーバ,2,14.0,6.0,0.2937777777777778,0.31081694402420657,0.0,0.010260092,0.010260092,15,5.923845777228525E-4,0,1.0,1,0.024462684570236922
n58,Webページ,,Webページ,2,30.0,6.0,0.2887723896898209,0.3047402924861327,3.411435094248503E-5,0.0076948307,0.0076948307,27,6.122370704264718E-4,0,0.0,0,0.018407191178426815
n59,Whytelist,,Whytelist,1,9.0,7.0,0.23381676689069686,0.2435559397737907,0.0,8.240909E-4,8.240909E-4,27,4.2554403035850117E-4,0,0.0,0,0.0024005067070980027
n60,XX,,XX,1,5.0,7.0,0.27610693400167086,0.2962574742453713,0.0,0.0050432263,0.0050432263,26,4.551902275281746E-4,0,0.0,0,0.014532207952906079
n61,Y,,Y,1,6.0,7.0,0.27610693400167086,0.2962574742453713,0.0,0.0050432263,0.0050432263,26,4.551902275281746E-4,0,0.0,0,0.014532207952906079
n62,Z,,Z,1,12.0,7.0,0.27610693400167086,0.2962574742453713,0.0,0.0050432263,0.0050432263,26,4.551902275281746E-4,0,0.0,0,0.014532207952906079
n63,curation,,curation,16,534.0,6.0,0.35768398268398266,0.39349470499243705,0.009099056432631347,0.062456284,0.062456284,31,0.003599529178578622,0,0.20833333333333334,25,0.15424044996124722
n64,cuta,,cuta,7,94.0,6.0,0.36021798365122615,0.3885526979324274,1.8479560483608898E-4,0.057932638,0.057932638,23,0.0014484050980898085,0,0.6190476190476191,13,0.13766571853610013
n65,eコマース,,eコマース,1,5.0,7.0,0.2784330244313395,0.2936856134284278,0.0,0.0058971387,0.0058971387,4,3.80818832564445E-4,0,0.0,0,0.014347855902462113
n66,iemo,,iemo,21,397.0,6.0,0.39368671828469326,0.431089258698941,0.01882304165818119,0.10881799,0.10881799,4,0.004444206800085783,0,0.22857142857142856,48,0.26303105380689257
n67,peroli,,peroli,5,323.0,6.0,0.3451697127937337,0.3727937468482114,8.589146577986082E-4,0.035786215,0.035786215,4,0.0012388083934173487,0,0.6,6,0.08841134940801691
n68,いずれ,,いずれ,1,5.0,6.0,0.29535299374441465,0.3118003025718616,0.0,0.009009556,0.009009556,4,3.8607748051176175E-4,0,0.0,0,0.020631314620522267
n69,うち,,うち,4,40.0,6.0,0.336729495669893,0.36139687342410665,5.570280617334171E-5,0.029289098,0.029289098,30,9.620113284402251E-4,0,0.5,3,0.07142702877559681
n70,げ,,げ,3,74.0,7.0,0.2544264819091609,0.26658021756357575,0.002573109833514724,0.0016886009,0.0016886009,4,0.0010822224870646823,0,0.0,0,0.005306318657843351
